"Date (TU)","Valeur (en m³/s)","Statut","Qualification","Méthode","Continuité"
2014-07-14T00:00:00.000Z,"0.490","12",20,10,0
2014-07-15T00:00:00.000Z,"0.451","12",20,10,0
2014-07-16T00:00:00.000Z,"0.453","12",20,10,0
2014-07-17T00:00:00.000Z,"0.449","12",20,10,0
2014-07-18T00:00:00.000Z,"0.467","12",20,10,0
2014-07-19T00:00:00.000Z,"0.489","12",20,10,0
2014-07-20T00:00:00.000Z,"0.435","12",20,10,0
2014-07-21T00:00:00.000Z,"0.409","12",20,10,0
2014-07-22T00:00:00.000Z,"0.399","12",20,10,0
2014-07-23T00:00:00.000Z,"0.384","12",20,10,0
2014-07-24T00:00:00.000Z,"0.382","12",20,10,0
2014-07-25T00:00:00.000Z,"0.393","12",20,10,0
2014-07-26T00:00:00.000Z,"0.371","12",20,10,0
2014-07-27T00:00:00.000Z,"0.367","12",20,10,0
2014-07-28T00:00:00.000Z,"0.346","12",20,10,0
2014-07-29T00:00:00.000Z,"0.347","12",20,10,0
2014-07-30T00:00:00.000Z,"0.343","12",20,10,0
2014-07-31T00:00:00.000Z,"0.322","12",20,10,0
2014-08-01T00:00:00.000Z,"0.316","12",20,10,0
2014-08-02T00:00:00.000Z,"0.326","12",20,10,0
2014-08-03T00:00:00.000Z,"0.322","12",20,10,0
2014-08-04T00:00:00.000Z,"0.306","12",20,10,0
2014-08-05T00:00:00.000Z,"0.310","12",20,10,0
2014-08-06T00:00:00.000Z,"1.13","12",20,10,0
2014-08-07T00:00:00.000Z,"1.57","12",20,10,0
2014-08-08T00:00:00.000Z,"0.724","12",20,10,0
2014-08-09T00:00:00.000Z,"0.868","12",20,10,0
2014-08-10T00:00:00.000Z,"0.882","12",20,10,0
2014-08-11T00:00:00.000Z,"0.642","12",20,10,0
2014-08-12T00:00:00.000Z,"0.487","12",20,10,0
2014-08-13T00:00:00.000Z,"0.408","12",20,10,0
2014-08-14T00:00:00.000Z,"0.405","12",20,10,0
2014-08-15T00:00:00.000Z,"0.438","12",20,10,0
2014-08-16T00:00:00.000Z,"0.350","12",20,10,0
2014-08-17T00:00:00.000Z,"0.333","12",20,10,0
2014-08-18T00:00:00.000Z,"0.347","12",20,10,0
2014-08-19T00:00:00.000Z,"0.315","12",20,10,0
2014-08-20T00:00:00.000Z,"0.290","12",20,10,0
2014-08-21T00:00:00.000Z,"0.278","12",20,10,0
2014-08-22T00:00:00.000Z,"0.258","12",20,10,0
2014-08-23T00:00:00.000Z,"0.261","12",20,10,0
2014-08-24T00:00:00.000Z,"0.256","12",20,10,0
2014-08-25T00:00:00.000Z,"0.312","12",20,10,0
2014-08-26T00:00:00.000Z,"0.529","12",20,10,0
2014-08-27T00:00:00.000Z,"0.417","12",20,10,0
2014-08-28T00:00:00.000Z,"0.449","12",20,10,0
2014-08-29T00:00:00.000Z,"0.375","12",20,10,0
2014-08-30T00:00:00.000Z,"0.333","12",20,10,0
2014-08-31T00:00:00.000Z,"0.320","12",20,10,0
2014-09-01T00:00:00.000Z,"0.334","12",20,10,0
2014-09-02T00:00:00.000Z,"0.301","12",20,10,0
2014-09-03T00:00:00.000Z,"0.319","12",20,10,0
2014-09-04T00:00:00.000Z,"0.319","12",20,10,0
2014-09-05T00:00:00.000Z,"0.348","12",20,10,0
2014-09-06T00:00:00.000Z,"0.335","12",20,10,0
2014-09-07T00:00:00.000Z,"0.304","12",20,10,0
2014-09-08T00:00:00.000Z,"0.308","12",20,10,0
2014-09-09T00:00:00.000Z,"0.336","12",20,10,0
2014-09-10T00:00:00.000Z,"0.332","12",20,10,0
2014-09-11T00:00:00.000Z,"0.277","12",20,10,0
2014-09-12T00:00:00.000Z,"0.257","12",20,10,0
2014-09-13T00:00:00.000Z,"0.247","12",20,10,0
2014-09-14T00:00:00.000Z,"0.253","12",20,10,0
2014-09-15T00:00:00.000Z,"0.276","12",20,10,0
2014-09-16T00:00:00.000Z,"0.307","12",20,10,0
2014-09-17T00:00:00.000Z,"0.353","12",20,10,0
2014-09-18T00:00:00.000Z,"0.367","12",20,10,0
2014-09-19T00:00:00.000Z,"0.367","12",20,10,0
2014-09-20T00:00:00.000Z,"0.358","12",20,10,0
2014-09-21T00:00:00.000Z,"0.374","12",20,10,0
2014-09-22T00:00:00.000Z,"0.317","12",20,10,0
2014-09-23T00:00:00.000Z,"0.252","12",20,10,0
2014-09-24T00:00:00.000Z,"0.206","12",20,10,0
2014-09-25T00:00:00.000Z,"0.241","12",20,10,0
2014-09-26T00:00:00.000Z,"0.236","12",20,10,0
2014-09-27T00:00:00.000Z,"0.262","12",20,10,0
2014-09-28T00:00:00.000Z,"0.289","12",20,10,0
2014-09-29T00:00:00.000Z,"0.302","12",20,10,0
2014-09-30T00:00:00.000Z,"0.301","12",20,10,0
2014-10-01T00:00:00.000Z,"0.310","12",20,10,0
2014-10-02T00:00:00.000Z,"0.323","12",20,10,0
2014-10-03T00:00:00.000Z,"0.333","12",20,10,0
2014-10-04T00:00:00.000Z,"0.329","12",20,10,0
2014-10-05T00:00:00.000Z,"0.327","12",20,10,0
2014-10-06T00:00:00.000Z,"0.241","12",20,10,0
2014-10-07T00:00:00.000Z,"0.301","12",20,10,0
2014-10-08T00:00:00.000Z,"0.303","12",20,10,0
2014-10-09T00:00:00.000Z,"0.295","12",20,10,0
2014-10-10T00:00:00.000Z,"0.249","12",20,10,0
2014-10-11T00:00:00.000Z,"0.248","12",20,10,0
2014-10-12T00:00:00.000Z,"0.498","12",20,10,0
2014-10-13T00:00:00.000Z,"3.41","12",20,10,0
2014-10-14T00:00:00.000Z,"0.868","12",20,10,0
2014-10-15T00:00:00.000Z,"0.549","12",20,10,0
2014-10-16T00:00:00.000Z,"0.716","12",20,10,0
2014-10-17T00:00:00.000Z,"1.14","12",20,10,0
2014-10-18T00:00:00.000Z,"0.742","12",20,10,0
2014-10-19T00:00:00.000Z,"0.633","12",20,10,0
2014-10-20T00:00:00.000Z,"0.544","12",20,10,0
2014-10-21T00:00:00.000Z,"0.443","12",20,10,0
2014-10-22T00:00:00.000Z,"0.375","12",20,10,0
2014-10-23T00:00:00.000Z,"0.352","12",20,10,0
2014-10-24T00:00:00.000Z,"0.391","12",20,10,0
2014-10-25T00:00:00.000Z,"0.434","12",20,10,0
2014-10-26T00:00:00.000Z,"0.408","12",20,10,0
2014-10-27T00:00:00.000Z,"0.375","12",20,10,0
2014-10-28T00:00:00.000Z,"0.352","12",20,10,0
2014-10-29T00:00:00.000Z,"0.354","12",20,10,0
2014-10-30T00:00:00.000Z,"0.386","12",20,10,0
2014-10-31T00:00:00.000Z,"0.409","12",20,10,0
2014-11-01T00:00:00.000Z,"0.405","12",20,10,0
2014-11-02T00:00:00.000Z,"0.460","12",20,10,0
2014-11-03T00:00:00.000Z,"2.15","12",20,10,0
2014-11-04T00:00:00.000Z,"1.09","12",20,10,0
2014-11-05T00:00:00.000Z,"0.793","12",20,10,0
2014-11-06T00:00:00.000Z,"0.723","12",20,10,0
2014-11-07T00:00:00.000Z,"1.27","12",20,10,0
2014-11-08T00:00:00.000Z,"1.51","12",20,10,0
2014-11-09T00:00:00.000Z,"2.07","12",20,10,0
2014-11-10T00:00:00.000Z,"0.980","12",20,10,0
2014-11-11T00:00:00.000Z,"0.974","12",20,10,0
2014-11-12T00:00:00.000Z,"1.29","12",20,10,0
2014-11-13T00:00:00.000Z,"1.02","12",20,10,0
2014-11-14T00:00:00.000Z,"1.20","12",20,10,0
2014-11-15T00:00:00.000Z,"1.12","12",20,10,0
2014-11-16T00:00:00.000Z,"1.01","12",20,10,0
2014-11-17T00:00:00.000Z,"1.81","12",20,10,0
2014-11-18T00:00:00.000Z,"4.51","12",20,10,0
2014-11-19T00:00:00.000Z,"1.74","12",20,10,0
2014-11-20T00:00:00.000Z,"1.47","12",20,10,0
2014-11-21T00:00:00.000Z,"1.38","12",20,10,0
2014-11-22T00:00:00.000Z,"1.62","12",20,10,0
2014-11-23T00:00:00.000Z,"9.34","12",20,10,0
2014-11-24T00:00:00.000Z,"6.22","12",20,10,0
2014-11-25T00:00:00.000Z,"7.24","12",20,10,0
2014-11-26T00:00:00.000Z,"4.81","12",20,10,0
2014-11-27T00:00:00.000Z,"3.86","12",20,10,0
2014-11-28T00:00:00.000Z,"3.04","12",20,10,0
2014-11-29T00:00:00.000Z,"2.54","12",20,10,0
2014-11-30T00:00:00.000Z,"2.21","12",20,10,0
2014-12-01T00:00:00.000Z,"2.08","12",20,10,0
2014-12-02T00:00:00.000Z,"2.07","12",20,10,0
2014-12-03T00:00:00.000Z,"2.54","12",20,10,0
2014-12-04T00:00:00.000Z,"3.16","12",20,10,0
2014-12-05T00:00:00.000Z,"2.76","12",20,10,0
2014-12-06T00:00:00.000Z,"3.27","12",20,10,0
2014-12-07T00:00:00.000Z,"2.75","12",20,10,0
2014-12-08T00:00:00.000Z,"4.74","12",20,10,0
2014-12-09T00:00:00.000Z,"3.44","12",20,10,0
2014-12-10T00:00:00.000Z,"3.67","12",20,10,0
2014-12-11T00:00:00.000Z,"3.74","12",20,10,0
2014-12-12T00:00:00.000Z,"4.47","12",20,10,0
2014-12-13T00:00:00.000Z,"7.10","12",20,10,0
2014-12-14T00:00:00.000Z,"3.94","12",20,10,0
2014-12-15T00:00:00.000Z,"3.40","12",20,10,0
2014-12-16T00:00:00.000Z,"4.15","12",20,10,0
2014-12-17T00:00:00.000Z,"4.43","12",20,10,0
2014-12-18T00:00:00.000Z,"5.30","12",20,10,0
2014-12-19T00:00:00.000Z,"4.83","12",20,10,0
2014-12-20T00:00:00.000Z,"4.55","12",20,10,0
2014-12-21T00:00:00.000Z,"3.36","12",20,10,0
2014-12-22T00:00:00.000Z,"3.09","12",20,10,0
2014-12-23T00:00:00.000Z,"2.94","12",20,10,0
2014-12-24T00:00:00.000Z,"2.75","12",20,10,0
2014-12-25T00:00:00.000Z,"2.59","12",20,10,0
2014-12-26T00:00:00.000Z,"2.48","12",20,10,0
2014-12-27T00:00:00.000Z,"2.92","12",20,10,0
2014-12-28T00:00:00.000Z,"2.90","12",20,10,0
2014-12-29T00:00:00.000Z,"2.17","12",20,10,0
2014-12-30T00:00:00.000Z,"1.98","12",20,10,0
2014-12-31T00:00:00.000Z,"1.95","12",20,10,0
2015-01-01T00:00:00.000Z,"1.90","12",20,10,0
2015-01-02T00:00:00.000Z,"2.01","12",20,10,0
2015-01-03T00:00:00.000Z,"2.06","12",20,10,0
2015-01-04T00:00:00.000Z,"2.56","12",20,10,0
2015-01-05T00:00:00.000Z,"2.32","12",20,10,0
2015-01-06T00:00:00.000Z,"2.14","12",20,10,0
2015-01-07T00:00:00.000Z,"1.91","12",20,10,0
2015-01-08T00:00:00.000Z,"3.03","12",20,10,0
2015-01-09T00:00:00.000Z,"2.87","12",20,10,0
2015-01-10T00:00:00.000Z,"2.59","12",20,10,0
2015-01-11T00:00:00.000Z,"2.64","12",20,10,0
2015-01-12T00:00:00.000Z,"2.32","12",20,10,0
2015-01-13T00:00:00.000Z,"7.66","12",20,10,0
2015-01-14T00:00:00.000Z,"5.98","12",20,10,0
2015-01-15T00:00:00.000Z,"17.5","12",20,10,0
2015-01-16T00:00:00.000Z,"7.53","12",20,10,0
2015-01-17T00:00:00.000Z,"5.37","12",20,10,0
2015-01-18T00:00:00.000Z,"5.01","12",20,10,0
2015-01-19T00:00:00.000Z,"4.82","12",20,10,0
2015-01-20T00:00:00.000Z,"4.20","12",20,10,0
2015-01-21T00:00:00.000Z,"4.49","12",20,10,0
2015-01-22T00:00:00.000Z,"3.61","12",20,10,0
2015-01-23T00:00:00.000Z,"3.19","12",20,10,0
2015-01-24T00:00:00.000Z,"3.16","12",20,10,0
2015-01-25T00:00:00.000Z,"2.83","12",20,10,0
2015-01-26T00:00:00.000Z,"2.82","12",20,10,0
2015-01-27T00:00:00.000Z,"2.77","12",20,10,0
2015-01-28T00:00:00.000Z,"2.74","12",20,10,0
2015-01-29T00:00:00.000Z,"9.03","12",20,10,0
2015-01-30T00:00:00.000Z,"9.95","12",20,10,0
2015-01-31T00:00:00.000Z,"7.88","12",20,10,0
2015-02-01T00:00:00.000Z,"6.61","12",20,10,0
2015-02-02T00:00:00.000Z,"5.23","12",20,10,0
2015-02-03T00:00:00.000Z,"5.38","12",20,10,0
2015-02-04T00:00:00.000Z,"8.23","12",20,10,0
2015-02-05T00:00:00.000Z,"6.10","12",20,10,0
2015-02-06T00:00:00.000Z,"5.47","12",20,10,0
2015-02-07T00:00:00.000Z,"4.54","12",20,10,0
2015-02-08T00:00:00.000Z,"4.05","12",20,10,0
2015-02-09T00:00:00.000Z,"3.81","12",20,10,0
2015-02-10T00:00:00.000Z,"3.62","12",20,10,0
2015-02-11T00:00:00.000Z,"3.42","12",20,10,0
2015-02-12T00:00:00.000Z,"3.16","12",20,10,0
2015-02-13T00:00:00.000Z,"4.47","12",20,10,0
2015-02-14T00:00:00.000Z,"9.69","12",20,10,0
2015-02-15T00:00:00.000Z,"5.68","12",20,10,0
2015-02-16T00:00:00.000Z,"5.70","12",20,10,0
2015-02-17T00:00:00.000Z,"5.21","12",20,10,0
2015-02-18T00:00:00.000Z,"4.09","12",20,10,0
2015-02-19T00:00:00.000Z,"3.86","12",20,10,0
2015-02-20T00:00:00.000Z,"5.46","12",20,10,0
2015-02-21T00:00:00.000Z,"6.77","12",20,10,0
2015-02-22T00:00:00.000Z,"5.54","12",20,10,0
2015-02-23T00:00:00.000Z,"9.40","12",20,10,0
2015-02-24T00:00:00.000Z,"5.94","12",20,10,0
2015-02-25T00:00:00.000Z,"6.86","12",20,10,0
2015-02-26T00:00:00.000Z,"8.05","12",20,10,0
2015-02-27T00:00:00.000Z,"6.87","12",20,10,0
2015-02-28T00:00:00.000Z,"5.54","12",20,10,0
2015-03-01T00:00:00.000Z,"5.56","12",20,10,0
2015-03-02T00:00:00.000Z,"5.06","12",20,10,0
2015-03-03T00:00:00.000Z,"4.35","12",20,10,0
2015-03-04T00:00:00.000Z,"4.31","12",20,10,0
2015-03-05T00:00:00.000Z,"3.82","12",20,10,0
2015-03-06T00:00:00.000Z,"3.53","12",20,10,0
2015-03-07T00:00:00.000Z,"3.38","12",20,10,0
2015-03-08T00:00:00.000Z,"3.24","12",20,10,0
2015-03-09T00:00:00.000Z,"3.10","12",20,10,0
2015-03-10T00:00:00.000Z,"2.97","12",20,10,0
2015-03-11T00:00:00.000Z,"2.86","12",20,10,0
2015-03-12T00:00:00.000Z,"2.79","12",20,10,0
2015-03-13T00:00:00.000Z,"2.80","12",20,10,0
2015-03-14T00:00:00.000Z,"2.97","12",20,10,0
2015-03-15T00:00:00.000Z,"2.78","12",20,10,0
2015-03-16T00:00:00.000Z,"2.81","12",20,10,0
2015-03-17T00:00:00.000Z,"2.64","12",20,10,0
2015-03-18T00:00:00.000Z,"2.49","12",20,10,0
2015-03-19T00:00:00.000Z,"2.38","12",20,10,0
2015-03-20T00:00:00.000Z,"2.32","12",20,10,0
2015-03-21T00:00:00.000Z,"2.25","12",20,10,0
2015-03-22T00:00:00.000Z,"2.17","12",20,10,0
2015-03-23T00:00:00.000Z,"2.14","12",20,10,0
2015-03-24T00:00:00.000Z,"2.14","12",20,10,0
2015-03-25T00:00:00.000Z,"2.15","12",20,10,0
2015-03-26T00:00:00.000Z,"2.19","12",20,10,0
2015-03-27T00:00:00.000Z,"2.15","12",20,10,0
2015-03-28T00:00:00.000Z,"2.53","12",20,10,0
2015-03-29T00:00:00.000Z,"3.38","12",20,10,0
2015-03-30T00:00:00.000Z,"8.86","12",20,10,0
2015-03-31T00:00:00.000Z,"3.82","12",20,10,0
2015-04-01T00:00:00.000Z,"3.02","12",20,10,0
2015-04-02T00:00:00.000Z,"2.86","12",20,10,0
2015-04-03T00:00:00.000Z,"2.89","12",20,10,0
2015-04-04T00:00:00.000Z,"3.06","12",20,10,0
2015-04-05T00:00:00.000Z,"2.70","12",20,10,0
2015-04-06T00:00:00.000Z,"2.47","12",20,10,0
2015-04-07T00:00:00.000Z,"2.35","12",20,10,0
2015-04-08T00:00:00.000Z,"2.17","12",20,10,0
2015-04-09T00:00:00.000Z,"2.08","12",20,10,0
2015-04-10T00:00:00.000Z,"2.09","12",20,10,0
2015-04-11T00:00:00.000Z,"2.03","12",20,10,0
2015-04-12T00:00:00.000Z,"1.85","12",20,10,0
2015-04-13T00:00:00.000Z,"1.79","12",20,10,0
2015-04-14T00:00:00.000Z,"1.78","12",20,10,0
2015-04-15T00:00:00.000Z,"1.71","12",20,10,0
2015-04-16T00:00:00.000Z,"1.66","12",20,10,0
2015-04-17T00:00:00.000Z,"1.57","12",20,10,0
2015-04-18T00:00:00.000Z,"1.92","12",20,10,0
2015-04-19T00:00:00.000Z,"1.65","12",20,10,0
2015-04-20T00:00:00.000Z,"1.46","12",20,10,0
2015-04-21T00:00:00.000Z,"1.42","12",20,10,0
2015-04-22T00:00:00.000Z,"1.40","12",20,10,0
2015-04-23T00:00:00.000Z,"1.31","12",20,10,0
2015-04-24T00:00:00.000Z,"1.18","12",20,10,0
2015-04-25T00:00:00.000Z,"1.26","12",20,10,0
2015-04-26T00:00:00.000Z,"1.64","12",20,10,0
2015-04-27T00:00:00.000Z,"1.97","12",20,10,0
2015-04-28T00:00:00.000Z,"1.38","12",20,10,0
2015-04-29T00:00:00.000Z,"1.40","12",20,10,0
2015-04-30T00:00:00.000Z,"2.83","12",20,10,0
2015-05-01T00:00:00.000Z,"3.88","12",20,10,0
2015-05-02T00:00:00.000Z,"3.05","12",20,10,0
2015-05-03T00:00:00.000Z,"2.76","12",20,10,0
2015-05-04T00:00:00.000Z,"2.49","12",20,10,0
2015-05-05T00:00:00.000Z,"3.54","12",20,10,0
2015-05-06T00:00:00.000Z,"2.32","12",20,10,0
2015-05-07T00:00:00.000Z,"2.01","12",20,10,0
2015-05-08T00:00:00.000Z,"1.86","12",20,10,0
2015-05-09T00:00:00.000Z,"1.69","12",20,10,0
2015-05-10T00:00:00.000Z,"1.58","12",20,10,0
2015-05-11T00:00:00.000Z,"1.44","12",20,10,0
2015-05-12T00:00:00.000Z,"1.41","12",20,10,0
2015-05-13T00:00:00.000Z,"1.36","12",20,10,0
2015-05-14T00:00:00.000Z,"1.36","12",20,10,0
2015-05-15T00:00:00.000Z,"1.30","12",20,10,0
2015-05-16T00:00:00.000Z,"1.26","12",20,10,0
2015-05-17T00:00:00.000Z,"1.21","12",20,10,0
2015-05-18T00:00:00.000Z,"1.20","12",20,10,0
2015-05-19T00:00:00.000Z,"1.24","12",20,10,0
2015-05-20T00:00:00.000Z,"1.28","12",20,10,0
2015-05-21T00:00:00.000Z,"1.15","12",20,10,0
2015-05-22T00:00:00.000Z,"1.04","12",20,10,0
2015-05-23T00:00:00.000Z,"1.04","12",20,10,0
2015-05-24T00:00:00.000Z,"0.981","12",20,10,0
2015-05-25T00:00:00.000Z,"0.943","12",20,10,0
2015-05-26T00:00:00.000Z,"0.926","12",20,10,0
2015-05-27T00:00:00.000Z,"0.890","12",20,10,0
2015-05-28T00:00:00.000Z,"0.880","12",20,10,0
2015-05-29T00:00:00.000Z,"0.868","12",20,10,0
2015-05-30T00:00:00.000Z,"0.890","12",20,10,0
2015-05-31T00:00:00.000Z,"0.873","12",20,10,0
2015-06-01T00:00:00.000Z,"0.861","12",20,10,0
2015-06-02T00:00:00.000Z,"0.791","12",20,10,0
2015-06-03T00:00:00.000Z,"0.808","12",20,10,0
2015-06-04T00:00:00.000Z,"0.781","12",20,10,0
2015-06-05T00:00:00.000Z,"0.769","12",20,10,0
2015-06-06T00:00:00.000Z,"0.747","12",20,10,0
2015-06-07T00:00:00.000Z,"0.706","12",20,10,0
2015-06-08T00:00:00.000Z,"0.695","12",20,10,0
2015-06-09T00:00:00.000Z,"0.662","12",20,10,0
2015-06-10T00:00:00.000Z,"0.677","12",20,10,0
2015-06-11T00:00:00.000Z,"0.804","12",20,10,0
2015-06-12T00:00:00.000Z,"1.08","12",20,10,0
2015-06-13T00:00:00.000Z,"0.911","12",20,10,0
2015-06-14T00:00:00.000Z,"0.776","12",20,10,0
2015-06-15T00:00:00.000Z,"0.722","12",20,10,0
2015-06-16T00:00:00.000Z,"0.696","12",20,10,0
2015-06-17T00:00:00.000Z,"0.650","12",20,10,0
2015-06-18T00:00:00.000Z,"0.627","12",20,10,0
2015-06-19T00:00:00.000Z,"0.638","12",20,10,0
2015-06-20T00:00:00.000Z,"0.570","12",20,10,0
2015-06-21T00:00:00.000Z,"0.533","12",20,10,0
2015-06-22T00:00:00.000Z,"0.544","12",20,10,0
2015-06-23T00:00:00.000Z,"0.584","12",20,10,0
2015-06-24T00:00:00.000Z,"0.523","12",20,10,0
2015-06-25T00:00:00.000Z,"0.482","12",20,10,0
2015-06-26T00:00:00.000Z,"0.465","12",20,10,0
2015-06-27T00:00:00.000Z,"0.479","12",20,10,0
2015-06-28T00:00:00.000Z,"0.462","12",20,10,0
2015-06-29T00:00:00.000Z,"0.466","12",20,10,0
2015-06-30T00:00:00.000Z,"0.472","12",20,10,0
2015-07-01T00:00:00.000Z,"0.488","12",20,10,0
2015-07-02T00:00:00.000Z,"0.580","12",20,10,0
2015-07-03T00:00:00.000Z,"0.518","12",20,10,0
2015-07-04T00:00:00.000Z,"0.436","12",20,10,0
2015-07-05T00:00:00.000Z,"0.417","12",20,10,0
2015-07-06T00:00:00.000Z,"0.401","12",20,10,0
2015-07-07T00:00:00.000Z,"0.391","12",20,10,0
2015-07-08T00:00:00.000Z,"0.405","12",20,10,0
2015-07-09T00:00:00.000Z,"0.422","12",20,10,0
2015-07-10T00:00:00.000Z,"0.389","12",20,10,0
2015-07-11T00:00:00.000Z,"0.384","12",20,10,0
2015-07-12T00:00:00.000Z,"0.374","12",20,10,0
2015-07-13T00:00:00.000Z,"0.383","12",20,10,0
2015-07-14T00:00:00.000Z,"0.370","12",20,10,0
2015-07-15T00:00:00.000Z,"0.368","12",20,10,0
2015-07-16T00:00:00.000Z,"0.378","12",20,10,0
2015-07-17T00:00:00.000Z,"0.382","12",20,10,0
2015-07-18T00:00:00.000Z,"0.374","12",20,10,0
2015-07-19T00:00:00.000Z,"0.404","12",20,10,0
2015-07-20T00:00:00.000Z,"0.429","12",20,10,0
2015-07-21T00:00:00.000Z,"0.428","12",20,10,0
2015-07-22T00:00:00.000Z,"0.388","12",20,10,0
2015-07-23T00:00:00.000Z,"0.350","12",20,10,0
2015-07-24T00:00:00.000Z,"0.382","12",20,10,0
2015-07-25T00:00:00.000Z,"0.407","12",20,10,0
2015-07-26T00:00:00.000Z,"0.391","12",20,10,0
2015-07-27T00:00:00.000Z,"0.423","12",20,10,0
2015-07-28T00:00:00.000Z,"0.379","12",20,10,0
2015-07-29T00:00:00.000Z,"0.380","12",20,10,0
2015-07-30T00:00:00.000Z,"0.352","12",20,10,0
2015-07-31T00:00:00.000Z,"0.319","12",20,10,0
2015-08-01T00:00:00.000Z,"0.303","12",20,10,0
2015-08-02T00:00:00.000Z,"0.301","12",20,10,0
2015-08-03T00:00:00.000Z,"0.316","12",20,10,0
2015-08-04T00:00:00.000Z,"0.353","12",20,10,0
2015-08-05T00:00:00.000Z,"0.341","12",20,10,0
2015-08-06T00:00:00.000Z,"0.326","12",20,10,0
2015-08-07T00:00:00.000Z,"0.302","12",20,10,0
2015-08-08T00:00:00.000Z,"0.284","12",20,10,0
2015-08-09T00:00:00.000Z,"0.272","12",20,10,0
2015-08-10T00:00:00.000Z,"0.274","12",20,10,0
2015-08-11T00:00:00.000Z,"0.286","12",20,10,0
2015-08-12T00:00:00.000Z,"0.343","12",20,10,0
2015-08-13T00:00:00.000Z,"0.556","12",20,10,0
2015-08-14T00:00:00.000Z,"1.85","12",20,10,0
2015-08-15T00:00:00.000Z,"0.751","12",20,10,0
2015-08-16T00:00:00.000Z,"0.393","12",20,10,0
2015-08-17T00:00:00.000Z,"0.345","12",20,10,0
2015-08-18T00:00:00.000Z,"0.318","12",20,10,0
2015-08-19T00:00:00.000Z,"0.310","12",20,10,0
2015-08-20T00:00:00.000Z,"0.319","12",20,10,0
2015-08-21T00:00:00.000Z,"0.317","12",20,10,0
2015-08-22T00:00:00.000Z,"0.304","12",20,10,0
2015-08-23T00:00:00.000Z,"0.414","12",20,10,0
2015-08-24T00:00:00.000Z,"1.24","12",20,10,0
2015-08-25T00:00:00.000Z,"0.940","12",20,10,0
2015-08-26T00:00:00.000Z,"0.879","12",20,10,0
2015-08-27T00:00:00.000Z,"0.932","12",20,10,0
2015-08-28T00:00:00.000Z,"0.661","12",20,10,0
2015-08-29T00:00:00.000Z,"0.435","12",20,10,0
2015-08-30T00:00:00.000Z,"0.388","12",20,10,0
2015-08-31T00:00:00.000Z,"1.43","12",20,10,0
2015-09-01T00:00:00.000Z,"0.809","12",20,10,0
2015-09-02T00:00:00.000Z,"0.509","12",20,10,0
2015-09-03T00:00:00.000Z,"0.436","12",20,10,0
2015-09-04T00:00:00.000Z,"0.403","12",20,10,0
2015-09-05T00:00:00.000Z,"0.376","12",20,10,0
2015-09-06T00:00:00.000Z,"0.365","12",20,10,0
2015-09-07T00:00:00.000Z,"0.360","12",20,10,0
2015-09-08T00:00:00.000Z,"0.339","12",20,10,0
2015-09-09T00:00:00.000Z,"0.344","12",20,10,0
2015-09-10T00:00:00.000Z,"0.347","12",20,10,0
2015-09-11T00:00:00.000Z,"0.312","12",20,10,0
2015-09-12T00:00:00.000Z,"0.314","12",20,10,0
2015-09-13T00:00:00.000Z,"0.307","12",20,10,0
2015-09-14T00:00:00.000Z,"0.311","12",20,10,0
2015-09-15T00:00:00.000Z,"0.315","12",20,10,0
2015-09-16T00:00:00.000Z,"0.582","12",20,10,0
2015-09-17T00:00:00.000Z,"0.510","12",20,10,0
2015-09-18T00:00:00.000Z,"0.382","12",20,10,0
2015-09-19T00:00:00.000Z,"0.339","12",20,10,0
2015-09-20T00:00:00.000Z,"0.307","12",20,10,0
2015-09-21T00:00:00.000Z,"0.303","12",20,10,0
2015-09-22T00:00:00.000Z,"0.336","12",20,10,0
2015-09-23T00:00:00.000Z,"0.392","12",20,10,0
2015-09-24T00:00:00.000Z,"0.390","12",20,10,0
2015-09-25T00:00:00.000Z,"0.373","12",20,10,0
2015-09-26T00:00:00.000Z,"0.365","12",20,10,0
2015-09-27T00:00:00.000Z,"0.350","12",20,10,0
2015-09-28T00:00:00.000Z,"0.344","12",20,10,0
2015-09-29T00:00:00.000Z,"0.340","12",20,10,0
2015-09-30T00:00:00.000Z,"0.318","12",20,10,0
2015-10-01T00:00:00.000Z,"0.305","12",20,10,0
2015-10-02T00:00:00.000Z,"0.304","12",20,10,0
2015-10-03T00:00:00.000Z,"0.311","12",20,10,0
2015-10-04T00:00:00.000Z,"0.327","12",20,10,0
2015-10-05T00:00:00.000Z,"0.364","12",20,10,0
2015-10-06T00:00:00.000Z,"0.468","12",20,10,0
2015-10-07T00:00:00.000Z,"0.791","12",20,10,0
2015-10-08T00:00:00.000Z,"0.444","12",20,10,0
2015-10-09T00:00:00.000Z,"0.385","12",20,10,0
2015-10-10T00:00:00.000Z,"0.360","12",20,10,0
2015-10-11T00:00:00.000Z,"0.365","12",20,10,0
2015-10-12T00:00:00.000Z,"0.357","12",20,10,0
2015-10-13T00:00:00.000Z,"0.339","12",20,10,0
2015-10-14T00:00:00.000Z,"0.341","12",20,10,0
2015-10-15T00:00:00.000Z,"0.331","12",20,10,0
2015-10-16T00:00:00.000Z,"0.337","12",20,10,0
2015-10-17T00:00:00.000Z,"0.358","12",20,10,0
2015-10-18T00:00:00.000Z,"0.367","12",20,10,0
2015-10-19T00:00:00.000Z,"0.348","12",20,10,0
2015-10-20T00:00:00.000Z,"0.322","12",20,10,0
2015-10-21T00:00:00.000Z,"0.279","12",20,10,0
