"date" "Streamflow" "Temperature" "Radiation" "RelativeHumidity" "Windspeed"
2000-05-16 NA -25.45239583 0 91.05947917 1.957291667
2000-05-17 NA -31.90645833 0 94.1884375 1.45625
2000-05-18 NA -36.54479167 0 91.51989583 1.332291667
2000-05-19 NA -36.59270833 0 90.16 1.216666667
2000-05-20 NA -31.41572917 0 91.85458333 0.564583333
2000-05-21 NA -31.12270833 0 95.63479167 1.4375
2000-05-22 NA -35.57208333 0 93.70760417 1.129166667
2000-05-23 NA -38.350625 0 91.2521875 1.226041667
2000-05-24 NA -37.8834375 0 90.27333333 1.095833333
2000-05-25 NA -43.87354167 0 88.7678125 1.478125
2000-05-26 NA -47.68552083 0 83.72375 1.392708333
2000-05-27 NA -46.25864583 0 81.6590625 1.207291667
2000-05-28 NA -46.87895833 0 78.8334375 1.071875
2000-05-29 NA -45.62083333 0 78.75645833 0.996875
2000-05-30 NA -39.8503125 0 77.42541667 4.01875
2000-05-31 NA -34.50385417 0 65.221875 4.046875
2000-06-01 NA -26.59822917 0 49.169375 7.273958333
2000-06-02 NA -11.74302083 0 36.00739583 13.203125
2000-06-03 NA -22.32 0 78.87229167 5.077083333
2000-06-04 NA -4.866458333 0 35.74364583 7.383333333
2000-06-05 NA -2.500729167 0 27.69552083 5.435416667
2000-06-06 NA -4.026354167 0 34.05791667 7.122916667
2000-06-07 NA -17.40697917 0 88.9821875 1.5625
2000-06-08 NA -25.70291667 0 94.45083333 1.754166667
2000-06-09 NA -32.22572917 0 86.7034375 1.386458333
2000-06-10 NA -36.5425 0 85.10739583 1.432291667
2000-06-11 NA -39.30364583 0 85.40260417 1.361458333
2000-06-12 NA -39.79802083 0 83.98625 1.257291667
2000-06-13 NA -40.1303125 0 83.64989583 1.254166667
2000-06-14 NA -40.740625 0 85.43416667 1.120833333
2000-06-15 NA -42.99125 0 85.67625 1.122916667
2000-06-16 NA -44.63354167 0 82.67927083 1.358333333
2000-06-17 NA -46.38520833 0 80.72395833 1.351041667
2000-06-18 NA -47.41927083 0 79.77114583 1.320833333
2000-06-19 NA -47.23770833 0 78.641875 1.06875
2000-06-20 NA -46.23833333 0 77.71302083 1.290625
2000-06-21 NA -46.55322917 0 78.34010417 1.296875
2000-06-22 NA -38.99010417 0 68.97072917 5.767708333
2000-06-23 NA -29.99510417 0 56.71760417 5.209375
2000-06-24 NA -36.8121875 0 83.68854167 1.91875
2000-06-25 NA -35.60854167 0 95.3959375 1.5
2000-06-26 NA -41.62770833 0 90.03020833 1.3
2000-06-27 NA -37.46333333 0 75.9959375 2.746875
2000-06-28 NA -39.67666667 0 86.655625 1.914583333
2000-06-29 NA -43.40520833 0 87.02947917 1.363541667
2000-06-30 NA -47.57510417 0 83.708125 1.545833333
2000-07-01 NA -38.23708333 0 63.97635417 3.263541667
2000-07-02 NA -23.03802083 0 37.2003125 6.379166667
2000-07-03 NA -26.20229167 0 56.5378125 3.910416667
2000-07-04 NA -23.49802083 0 50.66729167 5.066666667
2000-07-05 NA -18.68291667 0 46.10364583 5.970833333
2000-07-06 NA -18.12614583 0 36.71364583 12.2625
2000-07-07 NA -13.03541667 0 29.42625 12.67291667
2000-07-08 NA -9.378645833 0 21.08260417 11.48958333
2000-07-09 NA -23.62885417 0 66.53135417 4.985416667
2000-07-10 NA -31.24645833 0 89.97322917 1.348958333
2000-07-11 NA -30.96302083 0 78.34197917 5.704166667
2000-07-12 NA -18.884375 0 33.28520833 15.74166667
2000-07-13 NA -25.19197917 0 40.42572917 8.495833333
2000-07-14 NA -34.08864583 0 64.9296875 1.73125
2000-07-15 NA -23.3840625 0 48.818125 5.129166667
2000-07-16 NA -10.5771875 0 28.8953125 11.14791667
2000-07-17 NA -10.69791667 0 26.571875 14.29479167
2000-07-18 NA -14.42729167 0 23.63052083 8.753125
2000-07-19 NA -18.65333333 0 33.0934375 4.3125
2000-07-20 NA -16.12979167 0 41.82770833 4.483333333
2000-07-21 NA -23.71322917 0 68.35 2.177083333
2000-07-22 NA -25.6196875 0 83.19375 2.690625
2000-07-23 NA -33.47166667 0 90.35697917 1.438541667
2000-07-24 NA -30.32385417 0 91.0640625 0.94375
2000-07-25 NA -33.18291667 0 96.49208333 1.497916667
2000-07-26 NA -28.72239583 0 84.95020833 4.90625
2000-07-27 NA -34.42583333 0 93.38447917 1.71875
2000-07-28 NA -37.32072917 0 79.54072917 4.089583333
2000-07-29 NA -29.16729167 0 59.3775 7.639583333
2000-07-30 NA -39.03739583 0 82.916875 1.865625
2000-07-31 NA -45.0584375 0 81.70208333 1.577083333
2000-08-01 NA -44.9334375 0 76.70333333 1.509375
2000-08-02 NA -17.08229167 0 50.1359375 3.716666667
2000-08-03 NA -9.474270833 0 46.5328125 4.501041667
2000-08-04 NA -11.695625 0 63.49677083 6.459375
2000-08-05 NA -9.573020833 0 24.4571875 14.75208333
2000-08-06 NA -17.7715625 0 52.73291667 9.108333333
2000-08-07 NA -28.2928125 0.007291667 97.22677083 1.363541667
2000-08-08 NA -35.71989583 0.003125 93.13864583 1.504166667
2000-08-09 NA -38.184375 0.077083333 91.03697917 0.9375
2000-08-10 NA -38.0553125 0.047916667 88.77197917 1.08125
2000-08-11 NA -36.68916667 0.179166667 93.11270833 0.71875
2000-08-12 NA -40.635625 0.134375 89.96458333 1.408333333
2000-08-13 NA -44.15552083 0.184375 85.98677083 1.521875
2000-08-14 NA -46.091875 0.376041667 83.5790625 1.335416667
2000-08-15 NA -47.39572917 0.608333333 80.500625 1.441666667
2000-08-16 NA -47.10375 0.719791667 79.31208333 1.113541667
2000-08-17 NA -48.66072917 1.033333333 78.84 1.4375
2000-08-18 NA -49.13697917 1.207291667 76.390625 1.389583333
2000-08-19 NA -25.30229167 1.884375 39.63083333 10.30208333
2000-08-20 NA -17.10166667 2.6 30.14927083 13.06770833
2000-08-21 NA -20.63239583 2.707291667 36.44697917 8.6
2000-08-22 NA -31.20489583 3.205208333 58.03833333 3.7875
2000-08-23 NA -30.02489583 4.066666667 44.8734375 4.525
2000-08-24 NA -21.99729167 4.1375 29.86864583 10.86354167
2000-08-25 NA -21.70395833 4.565625 35.87833333 8.223958333
2000-08-26 NA -27.478125 6.542708333 68.39583333 4.5875
2000-08-27 NA -15.89239583 6.89375 24.69479167 17.03645833
2000-08-28 NA -18.92947917 7.794791667 42.15052083 9.471875
2000-08-29 NA -21.58041667 8.886458333 38.86833333 11.5875
2000-08-30 NA -27.04166667 9.746875 41.67197917 4.021875
2000-08-31 NA -34.64625 12.31458333 76.0009375 1.233333333
2000-09-01 NA -35.82697917 12.94270833 83.6184375 1.091666667
2000-09-02 NA -36.829375 13.13854167 85.1790625 1.201041667
2000-09-03 NA -17.92270833 15.79895833 38.88510417 10.97083333
2000-09-04 NA -9.103958333 19.99375 18.8640625 10.0375
2000-09-05 NA -10.63802083 22.78645833 22.73135417 10.98125
2000-09-06 NA -18.19510417 18.590625 41.02895833 7.782291667
2000-09-07 NA -22.26322917 18.77916667 36.19854167 10.04583333
2000-09-08 NA -23.74947917 22.54375 46.3071875 1.780208333
2000-09-09 NA -29.17489583 22.48020833 94.6990625 1.645833333
2000-09-10 NA -35.2784375 19.08645833 94.47135417 1.339583333
2000-09-11 NA -40.27427083 21.98125 90.43520833 1.572916667
2000-09-12 NA -39.8390625 22.76875 82.8034375 2.711458333
2000-09-13 NA -16.82072917 45.23333333 22.7553125 12.67083333
2000-09-14 NA -15.21166667 34.653125 18.97635417 13.42083333
2000-09-15 NA -14.39270833 41.575 18.17010417 13.546875
2000-09-16 NA -22.0075 28.66666667 33.7903125 7.552083333
2000-09-17 NA -36.07072917 30.834375 70.71947917 1.501041667
2000-09-18 NA -39.9009375 33.94791667 79.23114583 1.207291667
2000-09-19 NA -40.73822917 40.33958333 80.33260417 1.334375
2000-09-20 NA -41.5034375 34.65729167 79.9721875 1.205208333
2000-09-21 NA -42.92260417 36.878125 81.36885417 1.35
2000-09-22 NA -44.0340625 38.51770833 81.65864583 1.167708333
2000-09-23 NA -44.10677083 44.27083333 79.46052083 0.969791667
2000-09-24 NA -34.32645833 45.82083333 80.9053125 1.316666667
2000-09-25 NA -11.16604167 56.05208333 45.19197917 10.371875
2000-09-26 NA -7.3178125 65.2875 42.11520833 8.239583333
2000-09-27 NA -11.26875 53.14791667 34.32520833 13.065625
2000-09-28 NA -19.05645833 50.88333333 31.63791667 12.56770833
2000-09-29 NA -12.9965625 73.778125 31.7403125 10.25416667
2000-09-30 NA -15.9703125 58.15416667 29.99833333 12.16666667
2000-10-01 NA -21.16291667 61.05520833 40.88916667 3.55625
2000-10-02 NA -19.975625 91.003125 57.6540625 2.102083333
2000-10-03 NA -17.76354167 70.56145833 60.27677083 3.240625
2000-10-04 NA -26.23833333 69.75833333 85.32572917 1.78125
2000-10-05 NA -26.59729167 75.25104167 62.64875 4.932291667
2000-10-06 NA -17.47583333 81.29895833 36.09010417 3.598958333
2000-10-07 NA -19.12770833 123.975 79.07125 2.270833333
2000-10-08 NA -16.91052083 137.4697917 75.76916667 2.492708333
2000-10-09 NA -22.18104167 96.45625 92.34645833 1.152083333
2000-10-10 NA -24.8359375 116.515625 88.30989583 1.270833333
2000-10-11 NA -23.27822917 109.2208333 83.38895833 1.23125
2000-10-12 NA -23.23625 141.675 82.36989583 1.04375
2000-10-13 NA -20.38583333 181.009375 74.68552083 0.986458333
2000-10-14 NA -21.12177083 129.1677083 85.84239583 3.329166667
2000-10-15 NA -22.9396875 121.65 80.72416667 2.936458333
2000-10-16 NA -23.2290625 139.8104167 48.3865625 3.088541667
2000-10-17 NA -22.52729167 150.29375 35.60270833 4.636458333
2000-10-18 NA -23.69802083 163.840625 46.32135417 1.780208333
2000-10-19 NA -25.05166667 175.6614583 63.98104167 3.385416667
2000-10-20 NA -26.91552083 188.7927083 70.30083333 3.739583333
2000-10-21 NA -27.07822917 199.7916667 52.859375 2.507291667
2000-10-22 NA -22.18770833 218.2 30.65125 6.328125
2000-10-23 NA -25.4853125 271.1020833 40.3646875 3.514583333
2000-10-24 NA -24.64145833 321.8072917 35.40947917 3.325
2000-10-25 NA -16.795 286.2822917 28.34885417 4.673958333
2000-10-26 NA -5.699479167 256.9791667 32.57989583 8.373958333
2000-10-27 NA -8.500833333 324.7697917 52.89947917 5.077083333
2000-10-28 NA -9.4065625 402.3979167 52.7 3.248958333
2000-10-29 NA -12.85520833 309.0479167 67.3571875 3.395833333
2000-10-30 NA -13.85572917 419.7552083 56.52072917 3.830208333
2000-10-31 NA -16.6575 402.0333333 60.56416667 4.938541667
2000-11-01 NA -17.78645833 374.3239583 65.71791667 3.903125
2000-11-02 NA -15.90447917 488.3104167 50.880625 2.780208333
2000-11-03 NA -12.35510417 481.4625 37.5584375 6.486458333
2000-11-04 NA -9.527604167 504.9208333 31.80979167 11.55416667
2000-11-05 NA -3.283854167 208.7364583 29.35333333 8.359375
2000-11-06 NA 1.994791667 223.7229167 28.369375 8.459375
2000-11-07 NA -2.240625 310.9625 43.87979167 8.090625
2000-11-08 NA -8.415833333 309.4552083 39.84041667 7.628125
2000-11-09 NA -7.0046875 544.6979167 27.94864583 4.315625
2000-11-10 NA -4.613958333 547.5010417 19.4559375 3.890625
2000-11-11 NA -4.653541667 575.1833333 29.96052083 9.308333333
2000-11-12 NA -1.8121875 511.4802083 31.50989583 5.5875
2000-11-13 NA -2.118333333 486.0322917 25.5784375 6.702083333
2000-11-14 NA -4.342604167 587.8833333 31.37791667 7.946875
2000-11-15 NA -5.618333333 324.2177083 42.24979167 5.677083333
2000-11-16 NA -4.75 529.9166667 41.68947917 4.221875
2000-11-17 NA -3.881666667 460.3927083 39.2365625 6.594791667
2000-11-18 NA -5.3096875 490.1958333 55.31385417 4.172916667
2000-11-19 NA -4.85 581.5208333 57.05625 5.202083333
2000-11-20 NA -5.434479167 495.8708333 43.19510417 5.719791667
2000-11-21 NA -4.649583333 429.73125 35.95875 3.5125
2000-11-22 NA -2.577604167 588.5885417 29.36177083 5.592708333
2000-11-23 NA -0.517708333 495.8572917 24.20322917 6.488541667
2000-11-24 NA 0.472916667 369.328125 50.735 6.296875
2000-11-25 NA -0.431354167 406.3239583 62.43708333 6.040625
2000-11-26 NA -1.754895833 519.24375 62.084375 5.161458333
2000-11-27 NA 0.085833333 590.0760417 35.09958333 5.884375
2000-11-28 NA 1.293125 456.6583333 29.42427083 6.852083333
2000-11-29 NA 1.539791667 741.8302083 49.14302083 4.808333333
2000-11-30 NA 0.742395833 744.49375 44.63239583 7.464583333
2000-12-01 NA -2.633125 280.578125 48.9953125 5.386458333
2000-12-02 NA -1.360208333 477.1052083 45.6721875 3.755208333
2000-12-03 NA -0.3725 665.8052083 37.8484375 6.297916667
2000-12-04 NA -3.194375 647.1010417 54.5925 7.417708333
2000-12-05 NA -2.844270833 510.6427083 61.25572917 6.096875
2000-12-06 NA -1.7746875 534.0677083 55.52739583 5.809375
2000-12-07 NA -0.504270833 678.634375 45.954375 4.763541667
2000-12-08 5.1 0.2571875 754.6614583 30.20927083 7.060416667
2000-12-09 7.3 1.229791667 756.8322917 25.47364583 6.005208333
2000-12-10 7.2 0.54625 790.0697917 27.59822917 7.814583333
2000-12-11 10.5 -1.434583333 793.23125 37.666875 7.063541667
2000-12-12 10.9 0.2171875 786.48125 30.45135417 6.35625
2000-12-13 18.4 -0.184895833 773.3854167 33.55770833 7.977083333
2000-12-14 24.1 -1.571979167 765.44375 49.15260417 6.58125
2000-12-15 39.6 -1.501458333 750.9385417 44.95895833 6.428125
2000-12-16 60.8 -2.334479167 324.3458333 49.56145833 6.055208333
2000-12-17 20.4 -1.6003125 551.9385417 42.575 5.4625
2000-12-18 38.3 -0.898020833 445.4270833 43.85479167 3.59375
2000-12-19 51.5 -0.230520833 545.6802083 36.77510417 5.615625
2000-12-20 37.2 0.444583333 429.709375 34.83 4.429166667
2000-12-21 93.7 -1.573125 612.940625 46.2528125 6.457291667
2000-12-22 105.5 -1.5578125 809.6552083 46.63010417 6.51875
2000-12-23 87.3 -2.643958333 647.6177083 56.28552083 7.463541667
2000-12-24 98.6 -4.189270833 404.8416667 66.42208333 5.19375
2000-12-25 161.3 -2.634791667 519.8489583 63.71666667 3.191666667
2000-12-26 132.9 -1.356770833 831.6916667 33.364375 6.796875
2000-12-27 132.8 -1.813125 788.2864583 41.33385417 8.888541667
2000-12-28 166.1 -2.88125 644.090625 54.87520833 6.504166667
2000-12-29 154.6 -1.828541667 697.31875 44.2528125 5.33125
2000-12-30 62.2 -0.025729167 654.115625 26.49989583 5.5
2000-12-31 230.3 -3.365208333 481.46875 60.16520833 7.567708333
2001-01-01 43.6 -0.5325 748.7739583 38.831875 4.40625
2001-01-02 107 -3.857083333 589.5322917 56.193125 6.692708333
2001-01-03 86.8 -5.843229167 506.7833333 64.75125 7.238541667
2001-01-04 15.5 -4.244479167 636.6447917 59.35302083 5.036458333
2001-01-05 52.2 -1.332604167 784.6822917 39.078125 6.758333333
2001-01-06 46.8 -0.774479167 749.171875 38.5203125 6.527083333
2001-01-07 50.7 -2.536458333 534.7635417 60.24010417 6.773958333
2001-01-08 55.4 -6.688020833 315.5270833 69.72 6.236458333
2001-01-09 0.6 -6.1846875 353.0729167 67.5775 3.69375
2001-01-10 1.4 -3.216458333 431.3697917 53.38854167 3.161458333
2001-01-11 1 -4.786666667 620.0947917 62.746875 7.492708333
2001-01-12 1 -4.010208333 543.0052083 52.294375 5.844791667
2001-01-13 1.8 -3.771354167 394.1708333 52.22166667 5.422916667
2001-01-14 0.9 -2.8171875 413.5770833 43.51427083 4.746875
2001-01-15 0.8 -3.3434375 574.3229167 44.75104167 4.964583333
2001-01-16 1.1 -3.166770833 689.3552083 42.15104167 5.541666667
2001-01-17 1.7 -1.2528125 690.7770833 36.75604167 4.970833333
2001-01-18 3.4 -0.984375 623.4125 35.14677083 5.327083333
2001-01-19 2.5 -0.3521875 567.078125 39.16083333 6.604166667
2001-01-20 0.2 -2.338645833 613.5552083 52.880625 6.339583333
2001-01-21 0 -3.628020833 605.78125 67.29614583 7.333333333
2001-01-22 0 -1.118541667 678.3770833 48.7978125 4.873958333
2001-01-23 0 3.2759375 654.3604167 24.88427083 8.109375
2001-01-24 0 4.1840625 603.5104167 25.00208333 10.140625
2001-01-25 0 -0.248229167 632.0333333 29.6359375 7.880208333
2001-01-26 1.3 -0.465416667 622.0520833 30.32822917 4.390625
2001-01-27 7.4 -0.523645833 614.7229167 31.3584375 4.457291667
2001-01-28 20.9 -1.13375 606.4791667 30.62770833 4.540625
2001-01-29 39.5 -1.485416667 598.8895833 33.1134375 4.415625
2001-01-30 21.9 -2.200416667 586.9447917 29.15125 6.045833333
2001-01-31 32.2 -2.807604167 575.9260417 29.86333333 5.144791667
2001-02-01 23.2 -4.112395833 399.171875 34.326875 5.194791667
2001-02-02 6.7 -3.811979167 335.4729167 35.07708333 5.11875
2001-02-03 4.3 -3.387708333 470.8791667 38.47302083 2.782291667
2001-02-04 5.7 -3.558958333 436.2572917 47.325 5.463541667
2001-02-05 8.2 -1.288854167 524.5447917 37.0315625 3.823958333
2001-02-06 10.7 -1.069895833 486.384375 38.47479167 3.284375
2001-02-07 8.5 0.736875 511.178125 25.27927083 10.428125
2001-02-08 4.4 -5.210520833 492.1302083 49.774375 8.128125
2001-02-09 0.1 -6.649791667 331.4479167 39.98635417 4.155208333
2001-02-10 0.7 -5.441041667 438.5875 35.1471875 3.388541667
2001-02-11 0.1 -4.3390625 378.584375 37.60229167 4.707291667
2001-02-12 1 -3.370729167 395.91875 39.76364583 5.469791667
2001-02-13 0.8 -4.4875 346.403125 52.83416667 3.582291667
2001-02-14 0.4 -4.338645833 393.5458333 38.23572917 3.322916667
2001-02-15 0.5 -4.418958333 385.3125 42.04541667 2.791666667
2001-02-16 0.6 -3.936875 356.0104167 28.30927083 2.933333333
2001-02-17 NA -5.493541667 265.7677083 58.78229167 5.086458333
2001-02-18 NA -6.318958333 262.9270833 65.53677083 3.726041667
2001-02-19 NA -5.839791667 274.078125 61.72947917 4.001041667
2001-02-20 NA -4.329270833 200.7645833 27.96072917 4.195833333
2001-02-21 NA -6.210833333 200.8125 30.1565625 4.10625
2001-02-22 NA -8.623854167 182.9697917 59.03125 2.547916667
2001-02-23 NA -9.192604167 164.3583333 67.5078125 2.577083333
2001-02-24 NA -7.54625 186.54375 46.95635417 4.502083333
2001-02-25 NA -10.27708333 132.95625 79.20375 2.311458333
2001-02-26 NA -11.01041667 135.1114583 82.0153125 1.853125
2001-02-27 NA -11.7065625 124.2385417 39.16114583 3.91875
2001-02-28 NA -9.52125 119.1479167 28.32302083 7.5375
2001-03-01 NA -12.276875 148.30625 46.33552083 2.095833333
2001-03-02 NA -13.33677083 102.2625 73.19458333 3.5125
2001-03-03 NA -13.45385417 97.49479167 51.68572917 7.685416667
2001-03-04 NA -12.068125 95.84479167 27.25114583 13.196875
2001-03-05 NA -12.51145833 89.23020833 31.88322917 10.071875
2001-03-06 NA -17.766875 82.99375 74.6775 6.304166667
2001-03-07 NA -21.10614583 76.190625 64.19864583 3.1375
2001-03-08 NA -23.91135417 75.79166667 79.79541667 1.251041667
2001-03-09 NA -23.42833333 69.790625 62.11208333 2.366666667
2001-03-10 NA -23.71854167 67.04270833 47.5028125 1.223958333
2001-03-11 NA -26.08208333 62.6125 75.8015625 0.941666667
2001-03-12 NA -24.24302083 90.33645833 71.76427083 1.467708333
2001-03-13 NA -15.43427083 54.21458333 48.87989583 2.753125
2001-03-14 NA -21.88333333 51.34166667 91.0475 1.878125
2001-03-15 NA -25.8096875 48.215625 99.07864583 1.394791667
2001-03-16 NA -29.20322917 43.17395833 98.39177083 0.860416667
2001-03-17 NA -30.816875 41.94479167 93.40666667 1.186458333
2001-03-18 NA -31.24635417 37.35104167 83.06354167 1.264583333
2001-03-19 NA -31.38458333 42.76145833 85.12947917 1.352083333
2001-03-20 NA -32.70447917 34.16770833 89.06114583 0.913541667
2001-03-21 NA -32.67135417 53.72395833 91.79864583 0.765625
2001-03-22 NA -33.5659375 37.29479167 94.07333333 1.179166667
2001-03-23 NA -33.6334375 30.72604167 93.88833333 0.497916667
2001-03-24 NA -34.14145833 36.559375 91.33895833 0.872916667
2001-03-25 NA -27.66979167 27.24375 90.248125 0.759375
2001-03-26 NA -23.36052083 42.90625 91.79385417 1.05625
2001-03-27 NA -12.82416667 33.14166667 65.41760417 7.7125
2001-03-28 NA -7.655833333 26.53958333 25.58229167 15.32291667
2001-03-29 NA -12.66604167 39.71875 29.66177083 6.028125
2001-03-30 NA -23.95802083 28.696875 94.49927083 0.954166667
2001-03-31 NA -25.48927083 22.98020833 85.90895833 4.528125
2001-04-01 NA -26.3353125 15.28645833 97.62552083 1.60625
2001-04-02 NA -28.414375 18.22916667 97.4853125 0.970833333
2001-04-03 NA -22.14279412 7.110294118 42.53838235 7.495588235
2001-04-04 NA -17.21489583 20.24583333 54.98833333 3.114583333
2001-04-05 NA -27.91458333 19.13645833 97.08979167 1.15625
2001-04-06 NA -24.60864583 10.16979167 98.01552083 0.303125
2001-04-07 NA -28.3346875 8.284375 99.2428125 1.172916667
2001-04-08 NA -37.59239583 6.479166667 94.88947917 0.809375
2001-04-09 NA -40.65552083 5.920833333 90.87791667 0.813541667
2001-04-10 NA -42.158125 5.448958333 89.05104167 0.757291667
2001-04-11 NA -42.5140625 4.886458333 89.46802083 0.536458333
2001-04-12 NA -38.21510417 4.98125 91.17208333 0.355208333
2001-04-13 NA -8.960520833 7.172916667 54.39791667 4.80625
2001-04-14 NA -13.5759375 8.147916667 81.4559375 4.6125
2001-04-15 NA -21.2790625 7.521875 74.134375 2.709375
2001-04-16 NA -20.47645833 7.164583333 85.6353125 2.48125
2001-04-17 NA -28.12291667 5.955208333 93.376875 1.173958333
2001-04-18 NA -32.63947917 4.9875 98.44885417 0.990625
2001-04-19 NA -28.98791667 3.198958333 96.581875 0.539583333
2001-04-20 NA -34.96572917 3.079166667 96.84708333 1.438541667
2001-04-21 NA -40.9134375 2.670833333 92.13302083 1.515625
2001-04-22 NA -44.01114583 2.233333333 88.6465625 1.389583333
2001-04-23 NA -40.67104167 1.367708333 89.76958333 0.523958333
2001-04-24 NA -37.78104167 1.105208333 92.2834375 0.89375
2001-04-25 NA -27.73854167 1.377083333 66.76354167 12.27395833
2001-04-26 NA -14.46895833 0.84375 28.36458333 14.22395833
2001-04-27 NA -16.77229167 0.757291667 31.47385417 9.223958333
2001-04-28 NA -15.20489583 0.565625 28.73447917 12.57083333
2001-04-29 NA -21.40947917 0.439583333 39.81802083 14.11458333
